ticker,date,direction,entry_price,exit_price,exit_reason,r_multiple,win,or_range_pct,fvg_size_pct,rvol,confidence,entry_hour,entry_minute
GRDN,2026-03-20,bull,35.62,35.412299999999995,STOP,-1.0,0,5.566060718553138,0.35400736335315774,11.980050913702222,0.6,11,59
GS,2026-02-02,bull,948.62,946.7631571428572,STOP,-1.0,0,3.9075307308211094,0.05328015867991765,3.1427735517846696,0.6,10,6
GSIW,2026-03-09,bull,23.35,28.416285714285713,T1,2.0,1,106.0003553481574,3.163017031630163,1.542274337842335,0.6,10,6
HAL,2026-02-26,bull,36.05,35.97495714285714,STOP,-1.0,0,4.210937787685558,0.11125017382839424,2.207984312965459,0.6,10,2
HAL,2026-03-12,bear,34.885,34.97177142857142,STOP,-1.0,0,3.952968940958311,0.15721023295698075,1.9877352867481748,0.6,11,56
HAL,2026-03-20,bear,36.67,36.76112857142857,STOP,-1.0,0,2.673423523383368,0.04081077404434925,2.0407508811205735,0.6,10,10
HD,2026-02-19,bear,377.42,377.9621285714286,STOP,-1.0,0,2.2609780638386883,0.16117951698989508,4.681048835444378,0.6,10,51
HDB,2026-03-18,bear,28.245,28.120685714285717,T1,2.0,1,2.619172341540073,0.4221635883905048,6.7118997649323395,0.6,10,3
HIMS,2026-02-27,bear,14.6273,14.4805,T1,2.0,1,6.609385327164572,0.27365554799182223,1.6611067882941795,0.6,10,38
HIMS,2026-03-12,bear,24.5761,24.71127142857143,STOP,-1.0,0,13.188730044366908,0.10084711577248318,3.449517558762962,0.6,10,26
HIMS,2026-03-13,bear,23.3019,23.414942857142858,STOP,-1.0,0,5.889672335130658,0.4919023344084706,4.056952414387012,0.6,10,4
HNI,2026-03-16,bear,39.595,39.67285714285714,STOP,-1.0,0,3.44955949869711,0.10073029463610965,4.607934989496938,0.6,11,56
HNI,2026-03-17,bear,37.5,37.29291428571428,T1,2.0,1,7.690335811330429,0.05326231691077502,1.413323305660814,0.5,10,5
HOOD,2026-02-26,bull,79.37,79.10998571428573,STOP,-1.0,0,3.7101226009371593,0.06318716036902738,5.326356331334284,0.6,10,3
HPE,2026-03-09,bull,21.395,21.572142857142854,T1,2.0,1,3.6926742108397788,0.32871566095326005,1.4140571327512284,0.5,11,21
HRB,2026-02-25,bull,30.57,30.505714285714284,STOP,-1.0,0,4.184100418410042,0.23011176857329627,3.4565162315208537,0.6,10,50
HRB,2026-03-18,bear,30.64,30.74357142857143,STOP,-1.0,0,2.3483995496220054,0.16244314489928757,1.2600611156603887,0.5,10,40
HUT,2026-03-06,bear,47.87,47.38002857142857,T1,2.0,1,7.217321571772257,0.22750775594622424,8.01583641849251,0.6,10,11
HUT,2026-03-09,bull,48.23,48.798399999999994,T1,2.0,1,8.735233553701098,0.08333333333333157,1.9324320200201421,0.6,11,21
HUT,2026-03-13,bear,48.03,48.215199999999996,STOP,-1.0,0,7.638472305538892,0.08307372793353925,1.586899856149345,0.6,11,39
HUT,2026-03-17,bull,52.54,52.35874285714286,STOP,-1.0,0,3.9642440730664585,0.08609144824946355,6.487477231329691,0.6,10,6
HUT,2026-03-19,bull,49.46,49.28284285714286,STOP,-1.0,0,5.811894594313091,0.3254678600488277,2.596710013537351,0.6,10,13
HYMC,2026-02-20,bear,41.17,41.62388571428572,STOP,-1.0,0,10.847766636280761,0.19125029882858785,5.730903741015267,0.6,10,55
HYMC,2026-03-02,bull,55.58,53.4,EOD,-4.7407,0,13.461538461538462,0.19938372303788185,8.791543904511558,0.6,10,55
HYMC,2026-03-06,bear,39.19,38.784571428571425,T1,2.0,1,9.375429080379742,0.16520523573515752,2.9874335124274576,0.6,10,19
HYMC,2026-03-23,bull,32.605,32.44058571428571,STOP,-1.0,0,18.60933825999328,0.18495684340321294,1.515090135709945,0.6,10,34
INTC,2026-01-27,bull,44.63,45.089285714285715,T1,2.0,1,4.9382147870308595,0.0674763832658595,8.879305429571076,0.6,13,4
INTC,2026-02-05,bear,46.66,46.87181428571429,STOP,-1.0,0,8.346561523887559,0.10595465140919086,17.25970377050886,0.6,14,6
INTC,2026-02-24,bull,46.55,46.41914285714285,STOP,-1.0,0,6.61781034865646,0.02151925973746075,1.5658223063265388,0.6,10,37
INTC,2026-03-20,bear,44.195,43.929314285714284,T1,2.0,1,7.245982021247607,0.06791516245486767,2.1062418537880774,0.6,10,21
IONQ,2026-02-05,bear,30.9893,30.721842857142853,T1,2.0,1,12.060606060606062,0.024166263895602655,3.9357221880437567,0.6,10,3
IONQ,2026-03-09,bull,35.845,35.65,EOD,-0.6405,0,5.5220017256255245,0.1121704991587388,2.0577649349012432,0.6,11,26
IP,2026-02-18,bear,48.48,48.60455714285714,STOP,-1.0,0,2.285652540446424,0.04122861265717589,38.40957526489768,0.6,11,0
IP,2026-02-19,bear,46.771,46.863,STOP,-1.0,0,4.02052141137054,0.1703940362087442,3.0697547623286447,0.6,10,51
IP,2026-03-12,bear,36.98,36.792857142857144,T1,2.0,1,4.5922406967537475,0.04041492657955158,3.051836177376808,0.6,10,18
IREN,2026-02-09,bull,46.8232,46.5589,STOP,-1.0,0,17.462165308498253,0.0859291084855129,1.7360236624007965,0.6,10,2
IREN,2026-02-10,bear,43.37,43.60257142857142,STOP,-1.0,0,8.349900596421458,0.025776043009174243,1.7111383301999026,0.6,10,38
IREN,2026-03-10,bear,38.295,38.52707142857143,STOP,-1.0,0,5.08130081300813,0.41230900770278706,6.359324860586838,0.6,10,14
IREN,2026-03-16,bull,44.98,44.73075714285714,STOP,-1.0,0,8.083502464482457,0.4503370786516897,7.797078477990745,0.6,11,9
IREN,2026-03-20,bear,40.6,40.11582857142857,T1,2.0,1,4.688063469166974,0.1245678821248752,2.003155625680571,0.6,10,32
IWM,2026-01-28,bear,262.39,262.6625714285714,STOP,-1.0,0,1.5550747777452394,0.011422044545963341,8.09976892755199,0.6,14,2
IWM,2026-03-03,bear,254.1,254.9422857142857,STOP,-1.0,0,3.7260845222696313,0.07267584608434415,1.2009197984644895,0.5,10,19
IWM,2026-03-06,bear,249.975,250.43641428571428,STOP,-1.0,0,3.3267793944160364,0.019988806268482828,1.3136412474846262,0.5,12,42
IWM,2026-03-09,bull,251.48,252.7506571428571,T1,2.0,1,3.9901141426295093,0.3119500879859227,8.039250651222149,0.6,15,20
IWM,2026-03-19,bull,246.55,247.41857142857145,T1,2.0,1,1.8028710875548697,0.058991049633841254,2.4105022175953343,0.6,14,58
JD,2026-02-05,bear,27.2146,27.281542857142856,STOP,-1.0,0,2.3772797386806914,0.07336757153339371,3.144970525288176,0.6,11,36
JD,2026-02-25,bull,27.5001,27.524642857142858,T1,2.0,1,1.041761856894819,0.018185124568099672,1.2367209705953868,0.5,10,2
JD,2026-03-06,bull,27.275,27.22072857142857,STOP,-1.0,0,6.807623020764204,0.22058823529412602,3.3342520831484155,0.6,10,5
JPM,2026-03-05,bear,296.535,294.16305714285716,T1,2.0,1,1.5599417346974978,0.01683218313415633,2.2170195071682968,0.6,10,5
JPM,2026-03-11,bear,285.7351,286.67442857142856,STOP,-1.0,0,2.1666148467381046,0.047153335661889936,1.3454031174653454,0.5,10,27
JPM,2026-03-20,bull,289.92,289.3472857142857,STOP,-1.0,0,1.644678805316342,0.14867574856508883,2.522472387753998,0.6,12,50
KC,2026-02-18,bear,13.585,13.617257142857143,STOP,-1.0,0,5.403471103954188,0.07342143906020401,1.3739944647060345,0.5,10,11
KC,2026-03-11,bear,13.345,13.374285714285715,STOP,-1.0,0,5.038335158817083,0.26129152668906414,5.185925344372279,0.6,10,11
KHC,2026-03-06,bull,24.44,24.41302857142857,STOP,-1.0,0,3.9453084229203643,0.0204750204750164,2.346222997750132,0.6,10,11
KHC,2026-03-12,bear,22.575,22.4986,T1,2.0,1,2.8150572831423877,0.04247787610620573,1.6830377100688212,0.6,10,20
KHC,2026-03-18,bear,22.07,22.108914285714285,STOP,-1.0,0,5.026455026455029,0.15804922104312552,5.3406413888597415,0.6,10,2
KHC,2026-03-19,bear,21.785,21.721200000000003,T1,2.0,1,2.730106733871153,0.02292000916801539,2.8361064891846923,0.6,10,40
KMI,2026-03-09,bear,33.26,33.30484285714285,STOP,-1.0,0,3.325696548666026,0.040572828226668405,2.4357070176590296,0.6,10,8
KMI,2026-03-20,bear,33.235,33.1218,T1,2.0,1,1.6706443914081004,0.10513667768097504,1.3265475087027438,0.5,11,7
KO,2026-02-17,bull,79.565,79.48965714285714,STOP,-1.0,0,1.2763868433971628,0.01005972964476022,1.2548799207126193,0.5,10,27
KO,2026-03-02,bear,80.255,80.34852857142856,STOP,-1.0,0,2.106493007113678,0.031123560535332318,1.3041452351163354,0.5,10,52
KR,2026-02-13,bull,71.2,71.04857142857144,STOP,-1.0,0,3.0374331550802074,0.06329113924050873,10.35487630539232,0.6,10,59
KR,2026-02-23,bull,68.23,68.38351428571428,T1,2.0,1,3.2181168057210914,0.09179027757379937,4.671680773357321,0.6,10,29
KR,2026-02-24,bull,69.39,69.56199999999998,T1,2.0,1,2.5268385306360974,0.06494912318683944,4.219078418886128,0.6,10,45
KR,2026-03-06,bull,74.83,74.70714285714286,STOP,-1.0,0,5.95422474617106,0.013374348000541816,1.4866329144776758,0.5,10,26
KYIV,2026-02-19,bear,12.75,12.770714285714286,STOP,-1.0,0,4.519341248563768,0.11741682974560132,1.7857142857142856,0.6,10,8
KYIV,2026-03-02,bull,12.28,12.24,STOP,-1.0,0,7.369758576874215,0.08190008190008015,15.454761017580706,0.6,10,14
LASR,2026-03-02,bull,71.74,74.34137142857142,T1,2.0,1,23.84199388666825,0.6961216081829732,5.103076435141135,0.6,12,30
LASR,2026-03-06,bear,59.25,58.44634285714286,T1,2.0,1,8.000077636109845,0.37590844540973073,2.5044441058459035,0.6,10,28
LASR,2026-03-09,bull,60.1705,60.85992857142857,T1,2.0,1,8.315250412290599,0.470193115029389,2.675783710728562,0.6,11,21
LB,2026-03-09,bull,74.51,74.29071428571429,STOP,-1.0,0,5.986730720173342,0.09421265141319972,2.7037559074703594,0.6,11,27
LB,2026-03-17,bull,75.125,74.9596142857143,STOP,-1.0,0,5.053756077518315,0.214147092284008,7.329860527642413,0.6,10,8
LEGN,2026-02-17,bull,18.12,18.03542857142857,STOP,-1.0,0,3.3413961860831476,0.6117908787541682,2.3155090321593477,0.6,10,18
LION,2026-02-17,bull,8.215,8.26,EOD,1.313,1,3.853325046612798,0.12224938875305363,5.94834816517259,0.6,10,4
LION,2026-03-05,bull,9.95,9.921,STOP,-1.0,0,7.08333333333333,0.051360033837204284,2.8099623899478585,0.6,10,50
LMND,2026-02-23,bear,52.36,51.69145714285714,T1,2.0,1,8.75912408759125,0.2090857251473093,5.40952667770918,0.6,10,7
LNG,2026-02-18,bull,224.0899,223.81262857142858,STOP,-1.0,0,2.735015665825872,0.04377403663618182,1.4067333939945406,0.5,10,4
LPLA,2026-02-25,bull,320.2,319.57931428571425,STOP,-1.0,0,4.069535843464676,0.11572264097832688,3.181217445385991,0.6,10,24
LPLA,2026-03-19,bear,283.19,283.60965714285715,STOP,-1.0,0,2.8183716075156457,0.024702685534810736,2.7336851455143947,0.6,10,45
LUNR,2026-03-02,bull,17.96,17.869528571428575,STOP,-1.0,0,13.889716840536526,0.14001680201623398,5.261627906976744,0.6,10,55
LUNR,2026-03-09,bull,17.93,17.91,EOD,-0.1126,0,6.593406593406597,0.1122334455667765,1.7507404792253165,0.6,11,26
LUNR,2026-03-13,bear,17.465,17.55484285714286,STOP,-1.0,0,6.208425720620848,0.6246450880181682,3.6534728486379215,0.6,10,19
LUNR,2026-03-17,bull,18.91,18.820085714285714,STOP,-1.0,0,7.885304659498206,0.21276595744680396,9.1696796246288,0.6,11,2
LUNR,2026-03-18,bear,18.158,17.95134285714286,T1,2.0,1,5.509494517250608,0.027457440966515968,3.1682996689971685,0.6,11,25
LUNR,2026-03-19,bull,18.645,18.9364,T1,2.0,1,12.284730195177938,0.05420054200542853,3.8164542051671337,0.6,11,0
LYB,2026-03-18,bull,75.26,75.62574285714285,T1,2.0,1,5.592397620838181,0.01330317945989772,2.2974855422195333,0.6,10,26
M,2026-03-04,bull,19.28,19.233357142857145,STOP,-1.0,0,6.815132814596188,0.05200208008319298,2.1477604039759024,0.6,10,48
MAZE,2026-02-13,bear,46.17,46.46785714285715,STOP,-1.0,0,7.533249420722815,0.49276914836635644,6.846631271965902,0.6,10,56
MDB,2026-02-23,bear,299.73,300.9423428571429,STOP,-1.0,0,13.53388131827152,0.14640801251122942,3.49456777620837,0.6,10,11
MEOH,2026-03-19,bull,57.2,56.99285714285715,STOP,-1.0,0,7.570118907143508,0.03503240497459453,3.6638214051214706,0.6,10,2
MO,2026-02-27,bear,69.12,69.20322857142858,STOP,-1.0,0,1.9837433308268058,0.014895090838363483,1.365309440726651,0.65,10,16
MO,2026-03-03,bull,68.995,69.1910857142857,T1,2.0,1,2.1316338863861093,0.05061998604688003,1.6764959539057196,0.6,10,10
MO,2026-03-09,bull,66.94,66.8315,STOP,-1.0,0,1.7008811794062173,0.01496110113703008,2.5521335492047323,0.6,11,23
MO,2026-03-18,bear,65.33,65.41505714285714,STOP,-1.0,0,3.915097877446936,0.057341641500048654,4.294735864534803,0.6,11,21
MO,2026-03-20,bear,64.43,64.17017142857144,T1,2.0,1,1.7078236787445178,0.0929512006196782,3.929205958726254,0.6,11,11
MOD,2026-02-24,bull,236.85,236.03321428571425,STOP,-1.0,0,7.792709197081573,0.11017415992202674,4.1408287960223396,0.6,10,49
MOD,2026-03-02,bull,237.92,237.42659999999998,STOP,-1.0,0,13.612377338153731,0.08623772164145473,1.3586382312658971,0.5,10,7
MOD,2026-03-16,bull,200.05,199.36928571428572,STOP,-1.0,0,5.89370737356839,0.25118054857831806,2.3524478456861306,0.6,11,10
MOD,2026-03-19,bull,201.33,203.1700285714286,T1,2.0,1,5.019970140492813,0.4154777994693818,1.2191614953836838,0.5,11,2
MOS,2026-02-10,bull,30.205,30.167585714285714,STOP,-1.0,0,2.787658826551074,0.016570008285000843,2.3962529274004685,0.6,10,51
MOS,2026-02-11,bull,31.26,31.221700000000002,STOP,-1.0,0,3.9979949612789127,0.016015374759777573,1.9488075578939283,0.6,10,3
MRK,2026-02-19,bull,122.435,122.31392857142858,STOP,-1.0,0,1.5755138207445425,0.04365598430347495,1.5622038413009953,0.6,10,6
MRNA,2026-02-09,bull,41.78,41.65822857142857,STOP,-1.0,0,3.7616023448949663,0.0961538461538441,10.444771791721738,0.6,10,25
MRNA,2026-02-10,bear,39.06,37.83508571428572,T1,2.0,1,8.76347786189493,0.047505938242287715,586.1425061425061,0.6,13,0
MRNA,2026-02-13,bull,45.3954,44.45198571428572,STOP,-1.0,0,14.277173263183066,0.06915270238376026,4.067197170645446,0.6,12,40
MRNA,2026-02-19,bull,51.307,50.872885714285715,STOP,-1.0,0,9.682110949511747,2.716716716716715,1.2359807736324102,0.5,12,43
MRSH,2026-03-12,bear,171.77,171.40357142857144,T1,2.0,1,2.647675386956888,0.07847696555734301,1.7451909185630106,0.6,11,47
MRVL,2026-02-06,bull,80.62,80.39887142857144,STOP,-1.0,0,12.568414111440818,0.037267080745343024,1.5971015177197347,0.6,10,42
MRVL,2026-02-12,bull,92.7,90.39785714285715,STOP,-1.0,0,6.460481099656359,0.012738853503191231,4.51606033717835,0.6,11,52
MS,2026-01-26,bull,182.3,182.08742857142857,STOP,-1.0,0,2.922267679719462,0.016467230211878986,2.3074739158208533,0.6,10,5
MS,2026-02-13,bull,170.9,171.6337142857143,T1,2.0,1,4.364984453480019,0.117212682412247,2.1791973276028207,0.75,10,50
MSFT,2026-01-28,bear,460.0,464.84927142857146,STOP,-1.0,0,1.3176216306087194,0.020712510356259886,48.49179123601731,0.6,11,0
MSFT,2026-02-05,bear,395.08,396.0391142857142,STOP,-1.0,0,4.555949279567367,0.10595090941197646,1.7112754786835827,0.6,10,12
MSFT,2026-02-25,bull,400.6,406.85709999999995,T2,3.5,1,4.144086707044947,0.044998875028126,1.5621341943159792,0.6,10,27
MSFT,2026-03-19,bear,387.34,387.7527857142857,STOP,-1.0,0,2.540274777310012,0.05156499767957218,1.3989569055124376,0.5,10,30
MSFT,2026-03-20,bear,382.14,382.61782857142856,STOP,-1.0,0,2.150537634408603,0.020902463877940303,1.8354591045907536,0.6,10,22
MSTR,2026-02-06,bull,134.52,136.20037142857146,T1,2.0,1,22.415794188885098,0.397360923676714,3.9534423196735275,0.6,10,33
MSTR,2026-02-11,bear,124.1,124.66427142857142,STOP,-1.0,0,8.208609782440982,0.18448704580091763,2.1370423029385766,0.6,10,26
MSTR,2026-02-19,bull,127.9601,129.03452857142858,T1,2.0,1,4.8675046033143845,0.039915473115756384,2.7682018117932476,0.6,10,35
MSTR,2026-03-09,bull,139.86,138.89201428571428,STOP,-1.0,0,7.019234332728012,0.49790734593736297,1.3131955144284932,0.5,11,26
MTN,2026-02-20,bear,141.63,142.02785714285713,STOP,-1.0,0,2.6937667490342148,0.028188865398162115,2.0295466652807193,0.6,10,52
MU,2026-02-11,bull,412.0,410.80969999999996,STOP,-1.0,0,10.086816981447983,0.06518960302424007,1.412468271277102,0.5,10,19
MU,2026-03-06,bear,377.15,374.1345714285714,T1,2.0,1,5.999691532569013,0.01742914787310896,2.745807729020921,0.6,10,10
MU,2026-03-17,bull,458.87,460.9350857142857,T1,2.0,1,5.444540329720817,0.0939788001311347,3.9694484479760552,0.6,10,7
MU,2026-03-18,bear,447.856,455.53322857142854,STOP,-1.0,0,4.86303610013458,0.3861677757172551,1.8833448348285278,0.6,12,25
MUR,2026-02-27,bull,32.97,32.92071428571428,STOP,-1.0,0,6.362639084782954,0.060790273556240504,4.654465053433239,0.6,10,24
MUR,2026-03-13,bull,36.5,36.74214285714286,T1,2.0,1,6.7087440607049205,0.12371134020619026,2.857101111529147,0.6,10,12
MUSA,2026-02-24,bear,388.385,387.36285714285714,T1,2.0,1,2.8907305672135024,0.04372427983539504,4.138084632516704,0.6,10,25
MUSA,2026-02-27,bull,390.53,389.15071428571423,STOP,-1.0,0,2.836547219403033,0.01283466386015642,3.6836437461382294,0.6,10,59
NBIS,2026-02-18,bear,94.5688,95.98114285714286,STOP,-1.0,0,7.495785241862278,0.10811873402791372,2.2040147480540764,0.6,12,35
NBIS,2026-03-04,bull,98.125,97.73644285714286,STOP,-1.0,0,14.494971578487108,0.061236987140235025,2.1749651750457617,0.6,10,2
NBIS,2026-03-17,bear,113.585,114.0487,STOP,-1.0,0,13.351934676459734,0.05263619615754721,2.625756199218935,0.6,10,55
NCLH,2026-03-09,bull,20.195,20.432257142857146,T1,2.0,1,7.987551867219913,0.6294339622641498,4.3849871251563055,0.6,11,20
NCLH,2026-03-19,bull,20.0,19.83167142857143,STOP,-1.0,0,3.358778625954199,0.05030181086519901,1.6024369635789568,0.6,11,11
NEM,2026-02-26,bull,127.275,127.67617142857144,T1,2.0,1,3.6814725890356095,0.02359418010224234,1.4532370138512802,0.5,10,13
NESR,2026-02-19,bear,24.17,24.222857142857144,STOP,-1.0,0,4.609046520406043,0.22610483042137605,4.369986961160062,0.6,10,7
NET,2026-03-03,bull,182.65,181.35762857142856,STOP,-1.0,0,6.067479444286923,2.3020051529069194,5.98503740648379,0.6,12,43
NKE,2026-02-09,bear,62.495,62.58764285714285,STOP,-1.0,0,2.7123501248236668,0.07987858455147721,3.181830541657603,0.6,10,54
NN,2026-02-27,bear,16.095,15.967499999999994,T2,3.5,1,6.950269622528461,0.1857585139318736,2.688294930875576,0.6,10,39
NOW,2026-02-20,bear,103.915,104.18865714285715,STOP,-1.0,0,4.413079275464595,0.06721075372060238,1.4972029203407968,0.5,10,27
NOW,2026-02-24,bear,99.9,100.19804285714285,STOP,-1.0,0,5.392275929074565,0.04987531172069542,4.735488020582087,0.6,11,52
NTR,2026-03-11,bull,79.04,79.3175142857143,T1,2.0,1,5.180808933324689,0.057019766852511033,2.163443472319751,0.6,11,53
NVDA,2026-02-05,bear,171.245,171.80597142857144,STOP,-1.0,0,4.053331442228561,0.0670378034917839,2.124773646908299,0.6,10,52
NVDA,2026-02-12,bear,187.14,187.64332857142855,STOP,-1.0,0,3.350488394076265,0.0959385992964539,1.6749358901240352,0.6,10,43
NVDA,2026-03-06,bear,178.1175,175.41860000000003,T2,3.5,1,2.8405869255555967,0.23273113708820412,1.217375159240454,0.5,10,22
NVDA,2026-03-16,bull,185.13,184.87617142857144,STOP,-1.0,0,2.633379869152228,0.03247104665007158,3.190066005955494,0.6,10,7
NVO,2026-02-10,bear,49.035,49.11694285714285,STOP,-1.0,0,3.071572991520952,0.15267175572519662,1.5081570928884462,0.6,10,9
NVO,2026-02-17,bear,46.4546,47.073885714285716,STOP,-1.0,0,2.38518142603401,6.019801659714101,1.238696890870804,0.5,12,20
NVO,2026-03-05,bull,39.0597,39.43,EOD,3.9138,1,2.673588578844909,0.12830382345394986,1.646677336880833,0.6,10,49
NVT,2026-03-09,bull,107.64,108.38428571428572,T1,2.0,1,6.363746847020388,0.22404779686332607,6.997712015689035,0.6,11,21
NVTS,2026-03-02,bull,9.4101,9.545957142857143,T1,2.0,1,11.486486486486502,0.48283261802575034,2.5713847133728773,0.6,10,17
NVTS,2026-03-10,bull,8.73,8.677114285714286,STOP,-1.0,0,4.774535809018581,0.1143187066974598,8.460979313665574,0.6,11,16
OKLO,2026-03-06,bear,59.5801,59.139671428571425,T1,2.0,1,5.538361296628125,0.08518828451882612,3.522162591930034,0.6,10,13
OKLO,2026-03-13,bear,58.0701,58.33212857142857,STOP,-1.0,0,6.058582992572804,0.02181006354112188,3.163989328489527,0.6,11,22
OKTA,2026-02-05,bear,81.73,81.97607142857143,STOP,-1.0,0,4.225773627820676,0.061057516180238317,2.035948508947449,0.6,10,51
OKTA,2026-02-17,bear,80.7372,81.33331428571428,STOP,-1.0,0,7.833827893175068,1.5399999999999983,5.572755417956657,0.6,13,37
OKTA,2026-02-25,bull,73.0,72.77624285714286,STOP,-1.0,0,3.8325945059164432,0.18547777701450177,7.468905375096068,0.6,10,59
OKTA,2026-03-04,bear,71.49,71.75711428571428,STOP,-1.0,0,4.324028461959492,0.04183516943241797,1.9480437193093616,0.6,10,46
OLN,2026-02-27,bull,25.0316,25.147314285714284,T1,2.0,1,6.180469715698393,0.1401401401401407,1.8995445225312653,0.6,10,13
OLN,2026-03-12,bull,24.99,25.189999999999998,T1,2.0,1,6.105610561056107,0.040064102564094595,1.4959095988478754,0.5,11,28
ONDS,2026-03-18,bear,10.915,11.002828571428571,STOP,-1.0,0,7.205623901581709,0.09053870529651233,4.025932912275433,0.6,10,52
ORCL,2026-02-05,bear,137.0413,135.83635714285717,T1,2.0,1,9.251927484892681,0.0708013799356445,1.76421455203324,0.6,10,17
ORCL,2026-02-20,bear,147.4699,147.79892857142858,STOP,-1.0,0,7.2196899089575854,0.027100271002704637,2.1150298239804584,0.6,10,30
ORCL,2026-03-17,bear,153.7,154.0110714285714,STOP,-1.0,0,3.2744947556919772,0.04545454545454103,1.4940205990067914,0.5,11,22
ORLA,2026-02-26,bull,20.58,20.70708571428571,T1,2.0,1,4.219409282700429,0.09741841207988101,1.4949994464331846,0.5,10,7
ORLA,2026-03-17,bear,16.13,16.042142857142856,T1,2.0,1,5.294825511432005,0.030835646006777708,2.8148979356094985,0.6,11,6
OXY,2026-02-19,bull,51.945,51.849199999999996,STOP,-1.0,0,9.696173095394574,0.019291984180569134,2.569710224166211,0.6,10,22
OXY,2026-03-05,bear,53.235,53.42328571428571,STOP,-1.0,0,2.503477051460364,0.1777362020580093,1.4238395418237786,0.5,10,15
PARR,2026-03-04,bull,49.53,49.7864,T1,2.0,1,9.567759457577184,0.020416455258640557,1.7386616058142295,0.6,10,35
PARR,2026-03-06,bear,48.7,48.84428571428572,STOP,-1.0,0,4.694675794924714,0.020500205002045944,2.2706480867064807,0.6,10,55
PARR,2026-03-09,bear,47.08,47.25648571428571,STOP,-1.0,0,9.533427590385779,0.2010794793099775,2.127756387819391,0.6,10,11
PARR,2026-03-11,bull,51.02,51.214314285714295,T1,2.0,1,6.81403366457108,0.06871502895846979,2.651203758073987,0.6,11,37
PARR,2026-03-18,bull,55.82,56.85695,T2,3.5,1,6.527606451553064,0.053985963649453184,1.816708413142773,0.6,11,55
PBF,2026-02-10,bear,33.97,34.03928571428571,STOP,-1.0,0,5.208929593589011,0.058633831720891295,2.843008204993199,0.6,10,16
PBF,2026-02-24,bull,35.09,34.96287142857143,STOP,-1.0,0,3.983137083878464,0.04279600570613572,4.025457004035662,0.6,10,59
PBF,2026-03-05,bear,44.4585,44.841699999999996,STOP,-1.0,0,5.398345668262945,0.35658569199910095,2.5353312584592342,0.6,10,17
PBF,2026-03-18,bull,47.05,46.84428571428571,STOP,-1.0,0,6.593406593406594,0.25668449197860416,2.6462939597522337,0.6,11,56
PFE,2026-02-02,bull,26.585,26.664514285714283,T1,2.0,1,1.8223234624145668,0.03765060240964444,1.4195248598966672,0.5,10,47
PFE,2026-02-18,bull,29.325,29.027214285714283,STOP,-1.0,0,2.307203197383964,0.017197030402153306,2.2105631339629244,0.6,12,36
PFE,2026-02-20,bear,25.0156,25.995142857142856,STOP,-1.0,0,2.121069920225251,6.132833020637897,1.3238243815466906,0.5,12,32
PFE,2026-03-04,bear,25.705,25.85002857142857,STOP,-1.0,0,1.7699115044247746,3.437265214124728,1.8064516129032258,0.6,12,54
PFE,2026-03-11,bull,27.6471,27.573657142857144,STOP,-1.0,0,2.549043877620775,1.4099850711778343,15.017064846416382,0.6,13,7
PG,2026-02-27,bull,167.0,166.71318571428571,STOP,-1.0,0,2.611244984795047,0.026982461400082442,7.4777650583288935,0.6,10,58
PG,2026-03-12,bear,151.03,151.25187142857143,STOP,-1.0,0,2.5654219155254747,0.033049110978903395,2.2205347062962906,0.6,10,22
PI,2026-03-05,bear,101.21,99.7486,T1,2.0,1,15.914125063895046,0.014781966001478757,1.5076412444833498,0.6,10,36
PI,2026-03-06,bear,94.459,93.87042857142858,T1,2.0,1,9.316068980030796,0.2318474022552417,1.3289906440591372,0.5,10,45
PI,2026-03-09,bull,95.13,96.509,T1,2.0,1,8.221283134844406,0.25359256128486357,1.4005681091178954,0.5,11,33
PL,2026-02-24,bull,24.7914,24.69354285714286,STOP,-1.0,0,10.2309271260303,0.10119409026513715,2.0070096907809356,0.6,10,50
PL,2026-02-25,bear,24.61,24.764385714285712,STOP,-1.0,0,4.469826886289926,0.23809523809524233,2.89837254825026,0.6,10,51
PL,2026-03-10,bear,25.2409,25.393514285714286,STOP,-1.0,0,4.638577502899109,0.02644385417201983,3.1959421996906774,0.6,11,52
PL,2026-03-17,bull,26.5501,26.441814285714287,STOP,-1.0,0,8.100668501769572,0.05677517032549968,6.935402920068166,0.6,10,2
PL,2026-03-19,bull,26.66,26.949942857142858,T1,2.0,1,10.524066371979082,0.4729474082482028,1.5010868175425136,0.6,11,1
PLAB,2026-03-09,bull,33.4,33.59437142857142,T1,2.0,1,6.353633968696733,0.2416188462700039,1.8257777777777777,0.6,11,19
PLAB,2026-03-19,bull,36.55,36.73957142857142,T1,2.0,1,6.506185657422359,0.0274499039253308,3.8704311665572337,0.75,10,12
PTCT,2026-02-24,bear,68.62,68.74428571428571,STOP,-1.0,0,4.061529676291087,0.0872346612387355,4.706933019976498,0.6,10,4
PTEN,2026-03-11,bull,9.885,9.858600000000001,STOP,-1.0,0,5.678562125553529,0.050709939148080946,2.1873070998782747,0.6,10,55
PYPL,2026-02-11,bear,40.02,40.11571428571429,STOP,-1.0,0,4.610318331503844,0.012479720454250474,2.2071841280031603,0.6,10,32
PYPL,2026-03-12,bear,44.57,44.65184285714286,STOP,-1.0,0,3.296048712687802,0.022187359928271384,1.4437852410563987,0.5,10,28
